,Yields,RXN,Origin,Mechanism,DOI,Substrate
481,43.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(C)CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CC(C)C(C(=O)c1ccccc1)c3ccc2ccccc2c3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
482,89.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.COc1ccc(C(C)=O)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc3ccc(C(=O)Cc1cccc2ccccc12)cc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
483,81.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1ccc(C)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cc3ccc(C(=O)Cc1cccc2ccccc12)cc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
484,75.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1ccc(N(C)C)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CN(C)c3ccc(C(=O)Cc1cccc2ccccc12)cc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
485,75.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.COc1cc(C(C)=O)cc(OC)c1OC>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc3cc(C(=O)Cc1cccc2ccccc12)cc(OC)c3OC,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
486,76.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1ccc(F)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(Cc1cccc2ccccc12)c3ccc(F)cc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
487,61.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1ccc(C(F)(F)F)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(Cc1cccc2ccccc12)c3ccc(C(F)(F)F)cc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
488,57.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1cccnc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(Cc1cccc2ccccc12)c3cccnc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
489,81.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1ccco1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(Cc1cccc2ccccc12)c3ccco3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
490,83.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1cccs1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(Cc1cccc2ccccc12)c3cccs3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
491,73.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1ccn(C)c1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn3ccc(C(=O)Cc1cccc2ccccc12)c3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
492,76.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)c1cn(C)c2ccccc12>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn4cc(C(=O)Cc1cccc2ccccc12)c3ccccc34,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
493,53.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.CC(=O)C(C)(C)C>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CC(C)(C)C(=O)Cc1cccc2ccccc12,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ccccc12
494,55.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)C(C)(C)C>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>CC(C)(C)C(=O)Cc2ccc1ccccc1c2,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
495,77.0,COc1ccc(OC(=O)C(C)(C)C)c2ccccc12.COc1ccc(C(C)=O)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc3ccc(C(=O)Cc1ccc(OC)c2ccccc12)cc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,COc1ccc(OC(=O)C(C)(C)C)c2ccccc12
496,75.0,CC(C)(C)C(=O)Oc1cccc2ncccc12.COc1ccc(C(C)=O)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc3ccc(C(=O)Cc1cccc2ncccc12)cc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2ncccc12
497,66.0,CC(C)(C)C(=O)Oc1cccc2cccnc12.COc1ccc(C(C)=O)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc3ccc(C(=O)Cc1cccc2cccnc12)cc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1cccc2cccnc12
498,49.0,COC(=O)c2ccc1cc(OC(=O)C(C)(C)C)ccc1c2.COc1ccc(C(C)=O)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COC(=O)c3ccc2cc(CC(=O)c1ccc(OC)cc1)ccc2c3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,COC(=O)c2ccc1cc(OC(=O)C(C)(C)C)ccc1c2
499,79.0,COC(=O)[C@H](Cc1ccc(OC(=O)C(C)(C)C)cc1)N(C(=O)C(C)(C)C)c2ccccc2.COc1ccc(C(C)=O)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COC(=O)[C@H](Cc2ccc(CC(=O)c1ccc(OC)cc1)cc2)N(C(=O)C(C)(C)C)c3ccccc3,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,COC(=O)[C@H](Cc1ccc(OC(=O)C(C)(C)C)cc1)N(C(=O)C(C)(C)C)c2ccccc2
500,55.0,COC(=O)[C@H](Cc1ccc(OC(=O)C(C)(C)C)cc1)N(C(=O)C(C)(C)C)c2ccccc2.CC(=O)c1cn(C)c2ccccc12>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COC(=O)[C@H](Cc3ccc(CC(=O)c1cn(C)c2ccccc12)cc3)N(C(=O)C(C)(C)C)c4ccccc4,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,COC(=O)[C@H](Cc1ccc(OC(=O)C(C)(C)C)cc1)N(C(=O)C(C)(C)C)c2ccccc2
501,56.0,CC(C)(C)C(=O)Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34.COc1ccc(C(C)=O)cc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc5ccc(C(=O)Cc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34)cc5,Scope,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34
502,26.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
503,12.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>C1COCCO1.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
504,19.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
505,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>Cc1cc(C)ccc1.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
506,7.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>CCCCCC.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
507,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>C1OCCC1.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
508,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>C(=O)N(C)C.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
509,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>CS(=O)C.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
510,29.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
511,2.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[Na+].[Na+].[Na+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
512,6.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=C([O-])[O-].[Rb+].[Rb+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
513,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=C([O-])[O-].[Na+].[Na+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
514,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=C([O-])[O-].[Li+].[Li+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
515,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=C([O-])[O-].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
516,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].CC(C)(C)C(=O)[O-].[Cs+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
517,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].[Cs+].[F-].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
518,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].CCN(CC)CC.>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
519,13.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
520,4.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
521,4.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
522,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
523,10.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
524,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
525,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
526,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
527,40.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
528,44.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
529,39.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
530,40.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
531,51.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
532,56.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
533,53.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
534,24.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
535,43.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
536,66.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
537,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
538,33.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
539,6.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
540,35.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
541,39.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
542,51.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
543,66.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
544,66.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
545,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
546,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
547,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
548,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC(=O)c1ccccc1>c1ccccc1C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>O=C(c1ccccc1)Cc3ccc2ccccc2c3.O=C(c1ccccc1)C(c3ccc2ccccc2c3)c5ccc4ccccc4c5,Optimisation,C-H activation,https://doi.org/10.1002/anie.201403823,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
549,1.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1>c1ccccc1C.[Ni+2].>CC[Si](CC)(CC)c2ccc1ccccc1c2,Optimisation,Ni/Cu cooperation,https://doi.org/10.1021/ja412107b,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
550,0.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1>c1ccccc1C.[Ni+2].>CC[Si](CC)(CC)c2ccc1ccccc1c2,Optimisation,Ni/Cu cooperation,https://doi.org/10.1021/ja412107b,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
551,11.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1>c1ccccc1C.[Ni].>CC[Si](CC)(CC)c2ccc1ccccc1c2,Optimisation,Ni/Cu cooperation,https://doi.org/10.1021/ja412107b,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
552,10.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1>c1ccccc1C.[Ni].[Cs+].[F-].>CC[Si](CC)(CC)c2ccc1ccccc1c2,Optimisation,Ni/Cu cooperation,https://doi.org/10.1021/ja412107b,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
553,20.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1>c1ccccc1C.[Ni].[Ag+].[F-].>CC[Si](CC)(CC)c2ccc1ccccc1c2,Optimisation,Ni/Cu cooperation,https://doi.org/10.1021/ja412107b,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
554,18.0,CC(C)(C)C(=O)Oc2ccc1ccccc1c2.CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1>c1ccccc1C.[Ni].[Cu+2].[F-].[F-].>CC[Si](CC)(CC)c2ccc1ccccc1c2,Optimisation,Ni/Cu cooperation,https://doi.org/10.1021/ja412107b,CC(C)(C)C(=O)Oc2ccc1ccccc1c2
