,can,metadata,name,tag,weights,num_conformers,file_base_name
171,CN(C(=O)Oc1ccccc1)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C9H11NO2_01e0
172,CN(CCOc1ccc2c(c1)CCCC2)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C14H21NO_f080
173,CN(P(N(C)C)N(C)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C6H18N3P_8ec3
174,CN(c1ccc(cc1)C(=O)C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C10H13NO_3689
175,CN(c1ccc(cc1)[Li])C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C8H10LiN_4800
176,CN(c1ccccc1c1ccccc1P(C1CCCCC1)C1CCCCC1)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C26H36NP_2e1b
177,CN1C(CC2N(C(C)C)c3c(N2C(C)C)cccc3)N(c2c1cccc2)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C23H32N4_64f9
178,CNCc1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C8H11N_c139
179,CNc1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C7H9N_15f4
180,COC(=O)Oc1ccc(cc1)C(=O)OC(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C13H16O5_09fa
181,COC(=O)Oc1ccc(cc1)OC,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C9H10O4_9258
182,COC(=O)Oc1ccc2c(c1)cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H10O3_1f88
183,COC(=O)[C@@H](N(C(=O)C(C)(C)C)c1ccccc1)Cc1ccc(cc1)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C26H33NO5_ef67
184,COC(=O)c1c(ccc2c1cccc2)OC(=O)N(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C15H15NO4_eba3
185,COC(=O)c1cc2ccccc2cc1OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H18O4_ef6c
186,COC(=O)c1ccc(cc1)OC(=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C10H10O4_fc49
187,COC(=O)c1ccc(cc1)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C13H16O4_0910
188,COC(=O)c1ccc(cc1)OC(=O)N(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H13NO4_c06c
189,COC(=O)c1ccc2c(c1)ccc(c2)OC(=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C14H12O4_f0c3
190,COC(=O)c1ccc2c(c1)ccc(c2)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H18O4_9d9c
191,COC(=O)c1ccc2c(c1)ccc(c2)OC(=O)N(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C15H15NO4_89d5
192,COC(=O)c1ccc2c(c1)ccc(c2)OC(=O)OC(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H18O5_dc58
193,COC(=O)c1ncoc1C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C6H7NO3_7848
194,COCCCCc1ccc2c(c1)ccc(c2)OC,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C16H20O2_02c6
195,COCCOc1ccc2c(c1)CCCC2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C13H18O2_3651
196,COCCc1ccc(cc1)OCOC,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H16O3_559a
197,COCO[C@@H](c1ccnc2c1cc(OC)cc2)C1CC2CCN1CC2CCC,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C23H32N2O3_ffa0
198,COCOc1ccc(cc1)Cc1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C15H16O2_fe6a
199,COCOc1ccc2c(c1)CCCC2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H16O2_af80
200,COCOc1ccc2c(c1)cc(cc2)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H20O4_69e8
201,COCOc1ccc2c(c1)cc(cc2)OC(=O)N(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C15H17NO4_187d
202,COCOc1ccc2c(c1)ccc(c2)OC(=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C14H14O4_1367
203,COCOc1ccc2c(c1)cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H12O2_4708
204,COCOc1cccc(c1)C(F)(F)F,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C9H9F3O2_aac7
205,COCOc1cccc(c1)OC(=O)N(CC)CC,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C13H19NO4_d833
206,COCOc1cccc2c1cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H12O2_bb16
207,COCOc1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C8H10O2_574a
208,COCOc1ccccc1[Li],"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C8H9LiO2_fd05
209,COCc1c(OC)ccc2c1ccc(c2)OC(=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C15H16O4_9bbe
210,COCc1ccc2c(c1)ccc(c2)OC,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C13H14O2_7fea
